TYPE,CENTER TIME,START TIME,END TIME,USAGE,UNITS,NOTES,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,DAY,MONTH,YEAR
Electric usage,2020-09-01 00:07:30,2020-09-01 00:00:00,2020-09-01 00:14:00,0.07,kWh,,23.111111111111107,15.777777777777777,63.6,,8.4,0.0,30.076,0.0,,1,9,2020
Electric usage,2020-09-01 00:22:30,2020-09-01 00:15:00,2020-09-01 00:29:00,0.03,kWh,,23.0,15.88888888888889,64.4,,8.6,0.0,30.073999999999998,0.0,,1,9,2020
Electric usage,2020-09-01 00:37:30,2020-09-01 00:30:00,2020-09-01 00:44:00,0.03,kWh,,22.88888888888889,16.0,65.2,,8.8,0.0,30.072,0.0,,1,9,2020
Electric usage,2020-09-01 00:52:30,2020-09-01 00:45:00,2020-09-01 00:59:00,0.04,kWh,,22.77777777777778,16.22222222222222,66.4,,8.8,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 01:07:30,2020-09-01 01:00:00,2020-09-01 01:14:00,0.07,kWh,,22.77777777777778,16.333333333333332,66.8,,8.6,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 01:22:30,2020-09-01 01:15:00,2020-09-01 01:29:00,0.04,kWh,,22.77777777777778,16.444444444444446,67.2,,8.4,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 01:37:30,2020-09-01 01:30:00,2020-09-01 01:44:00,0.03,kWh,,22.77777777777778,16.555555555555557,67.6,,8.2,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 01:52:30,2020-09-01 01:45:00,2020-09-01 01:59:00,0.03,kWh,,22.77777777777778,16.666666666666668,68.0,,7.8,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 02:07:30,2020-09-01 02:00:00,2020-09-01 02:14:00,0.07,kWh,,22.77777777777778,16.666666666666668,68.0,,7.6,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 02:22:30,2020-09-01 02:15:00,2020-09-01 02:29:00,0.04,kWh,,22.77777777777778,16.666666666666668,68.0,,7.4,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 02:37:30,2020-09-01 02:30:00,2020-09-01 02:44:00,0.03,kWh,,22.77777777777778,16.666666666666668,68.0,,7.2,0.0,30.07,0.0,,1,9,2020
Electric usage,2020-09-01 02:52:30,2020-09-01 02:45:00,2020-09-01 02:59:00,0.03,kWh,,22.36111111111111,16.52777777777778,69.25,,7.25,0.0,30.072499999999998,0.0,,1,9,2020
Electric usage,2020-09-01 03:07:30,2020-09-01 03:00:00,2020-09-01 03:14:00,0.05,kWh,,21.944444444444443,16.38888888888889,70.5,,7.5,0.0,30.075,0.0,,1,9,2020
Electric usage,2020-09-01 03:22:30,2020-09-01 03:15:00,2020-09-01 03:29:00,0.06,kWh,,21.52777777777778,16.25,71.75,,7.75,0.0,30.0775,0.0,,1,9,2020
Electric usage,2020-09-01 03:37:30,2020-09-01 03:30:00,2020-09-01 03:44:00,0.03,kWh,,21.11111111111111,16.11111111111111,73.0,,8.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 03:52:30,2020-09-01 03:45:00,2020-09-01 03:59:00,0.03,kWh,,20.55555555555556,16.77777777777778,78.6,,7.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 04:07:30,2020-09-01 04:00:00,2020-09-01 04:14:00,0.04,kWh,,20.55555555555556,16.88888888888889,79.2,,7.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 04:22:30,2020-09-01 04:15:00,2020-09-01 04:29:00,0.07,kWh,,20.55555555555556,17.0,79.8,,7.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 04:37:30,2020-09-01 04:30:00,2020-09-01 04:44:00,0.03,kWh,,20.55555555555556,17.11111111111111,80.4,,7.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 04:52:30,2020-09-01 04:45:00,2020-09-01 04:59:00,0.03,kWh,,20.41666666666667,17.22222222222222,81.75,,5.25,0.0,30.085,0.0,,1,9,2020
Electric usage,2020-09-01 05:07:30,2020-09-01 05:00:00,2020-09-01 05:14:00,0.04,kWh,,20.27777777777778,17.22222222222222,82.5,,3.5,0.0,30.09,0.0,,1,9,2020
Electric usage,2020-09-01 05:22:30,2020-09-01 05:15:00,2020-09-01 05:29:00,0.07,kWh,,20.13888888888889,17.22222222222222,83.25,,1.75,0.0,30.095,0.0,,1,9,2020
Electric usage,2020-09-01 05:37:30,2020-09-01 05:30:00,2020-09-01 05:44:00,0.12,kWh,,20.0,17.22222222222222,84.0,,0.0,0.0,30.095,0.0,,1,9,2020
Electric usage,2020-09-01 05:52:30,2020-09-01 05:45:00,2020-09-01 05:59:00,0.05,kWh,,20.0,17.22222222222222,84.0,,3.0,0.0,30.095,0.05,,1,9,2020
Electric usage,2020-09-01 06:07:30,2020-09-01 06:00:00,2020-09-01 06:14:00,0.04,kWh,,20.0,17.5,85.5,,3.5,0.0,30.0925,0.025,,1,9,2020
Electric usage,2020-09-01 06:22:30,2020-09-01 06:15:00,2020-09-01 06:29:00,0.04,kWh,,20.0,17.777777777777775,87.0,,4.0,0.0,30.095,0.05,,1,9,2020
Electric usage,2020-09-01 06:37:30,2020-09-01 06:30:00,2020-09-01 06:44:00,0.06,kWh,,20.0,18.05555555555555,88.5,,4.5,0.0,30.0975,0.07500000000000001,,1,9,2020
Electric usage,2020-09-01 06:52:30,2020-09-01 06:45:00,2020-09-01 06:59:00,0.1,kWh,,20.13888888888889,18.05555555555555,87.75,,5.0,0.0,30.1,0.07500000000000001,,1,9,2020
Electric usage,2020-09-01 07:07:30,2020-09-01 07:00:00,2020-09-01 07:14:00,0.08,kWh,,20.27777777777778,17.777777777777775,85.5,,5.0,0.0,30.1,0.05,,1,9,2020
Electric usage,2020-09-01 07:22:30,2020-09-01 07:15:00,2020-09-01 07:29:00,0.04,kWh,,20.41666666666667,17.5,83.25,,5.0,0.0,30.1,0.024999999999999994,,1,9,2020
Electric usage,2020-09-01 07:37:30,2020-09-01 07:30:00,2020-09-01 07:44:00,0.07,kWh,,20.833333333333336,17.22222222222222,79.5,,6.0,0.0,30.095,0.0,,1,9,2020
Electric usage,2020-09-01 07:52:30,2020-09-01 07:45:00,2020-09-01 07:59:00,0.1,kWh,,21.22222222222222,17.22222222222222,77.4,,7.4,0.0,30.092,0.0,,1,9,2020
Electric usage,2020-09-01 08:07:30,2020-09-01 08:00:00,2020-09-01 08:14:00,0.06,kWh,,21.333333333333332,17.22222222222222,76.8,,7.8,0.0,30.094,0.0,,1,9,2020
Electric usage,2020-09-01 08:22:30,2020-09-01 08:15:00,2020-09-01 08:29:00,0.05,kWh,,21.444444444444446,17.22222222222222,76.2,,8.2,0.0,30.096,0.0,,1,9,2020
Electric usage,2020-09-01 08:37:30,2020-09-01 08:30:00,2020-09-01 08:44:00,0.04,kWh,,21.555555555555557,17.22222222222222,75.6,,8.6,0.0,30.098000000000003,0.0,,1,9,2020
Electric usage,2020-09-01 08:52:30,2020-09-01 08:45:00,2020-09-01 08:59:00,0.05,kWh,,21.666666666666668,17.333333333333332,75.6,,8.8,0.0,30.102,0.0,,1,9,2020
Electric usage,2020-09-01 09:07:30,2020-09-01 09:00:00,2020-09-01 09:14:00,0.07,kWh,,21.666666666666668,17.444444444444443,76.2,,8.6,0.0,30.104,0.0,,1,9,2020
Electric usage,2020-09-01 09:22:30,2020-09-01 09:15:00,2020-09-01 09:29:00,0.04,kWh,,21.666666666666668,17.555555555555557,76.8,,8.4,0.0,30.106,0.0,,1,9,2020
Electric usage,2020-09-01 09:37:30,2020-09-01 09:30:00,2020-09-01 09:44:00,0.09,kWh,,21.666666666666668,17.666666666666668,77.4,,8.2,0.0,30.108,0.0,,1,9,2020
Electric usage,2020-09-01 09:52:30,2020-09-01 09:45:00,2020-09-01 09:59:00,0.07,kWh,,21.805555555555557,17.916666666666664,78.0,,7.75,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 10:07:30,2020-09-01 10:00:00,2020-09-01 10:14:00,0.07,kWh,,21.944444444444443,18.055555555555554,78.0,,7.5,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 10:22:30,2020-09-01 10:15:00,2020-09-01 10:29:00,0.06,kWh,,22.083333333333332,18.194444444444443,78.0,,7.25,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 10:37:30,2020-09-01 10:30:00,2020-09-01 10:44:00,0.07,kWh,,22.5,18.33333333333333,77.0,,8.0,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 10:52:30,2020-09-01 10:45:00,2020-09-01 10:59:00,0.06,kWh,,22.666666666666668,18.44444444444444,77.0,,8.6,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 11:07:30,2020-09-01 11:00:00,2020-09-01 11:14:00,0.03,kWh,,22.555555555555557,18.555555555555554,78.0,,8.2,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 11:22:30,2020-09-01 11:15:00,2020-09-01 11:29:00,0.03,kWh,,22.444444444444443,18.666666666666664,79.0,,7.8,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 11:37:30,2020-09-01 11:30:00,2020-09-01 11:44:00,0.08,kWh,,22.333333333333332,18.77777777777778,80.0,,7.4,0.0,30.11,0.0,,1,9,2020
Electric usage,2020-09-01 11:52:30,2020-09-01 11:45:00,2020-09-01 11:59:00,0.06,kWh,,22.555555555555554,18.666666666666668,78.6,,8.0,0.0,30.108,0.0,,1,9,2020
Electric usage,2020-09-01 12:07:30,2020-09-01 12:00:00,2020-09-01 12:14:00,0.03,kWh,,22.88888888888889,18.444444444444446,76.2,,9.0,0.0,30.106,0.0,,1,9,2020
Electric usage,2020-09-01 12:22:30,2020-09-01 12:15:00,2020-09-01 12:29:00,0.05,kWh,,23.22222222222222,18.22222222222222,73.8,,10.0,0.0,30.104,0.0,,1,9,2020
Electric usage,2020-09-01 12:37:30,2020-09-01 12:30:00,2020-09-01 12:44:00,0.09,kWh,,23.555555555555557,18.0,71.4,,11.0,0.0,30.102,0.0,,1,9,2020
Electric usage,2020-09-01 12:52:30,2020-09-01 12:45:00,2020-09-01 12:59:00,0.08,kWh,,24.444444444444446,17.444444444444446,65.6,,11.6,0.0,30.096,0.0,,1,9,2020
Electric usage,2020-09-01 13:07:30,2020-09-01 13:00:00,2020-09-01 13:14:00,0.08,kWh,,25.0,17.11111111111111,62.2,,11.2,0.0,30.092,0.0,,1,9,2020
Electric usage,2020-09-01 13:22:30,2020-09-01 13:15:00,2020-09-01 13:29:00,0.05,kWh,,25.555555555555557,16.77777777777778,58.8,,10.8,0.0,30.088,0.0,,1,9,2020
Electric usage,2020-09-01 13:37:30,2020-09-01 13:30:00,2020-09-01 13:44:00,0.07,kWh,,26.11111111111111,16.444444444444443,55.4,,10.4,0.0,30.084,0.0,,1,9,2020
Electric usage,2020-09-01 13:52:30,2020-09-01 13:45:00,2020-09-01 13:59:00,0.08,kWh,,26.666666666666668,15.88888888888889,51.2,,10.6,0.0,30.078,0.0,,1,9,2020
Electric usage,2020-09-01 14:07:30,2020-09-01 14:00:00,2020-09-01 14:14:00,0.06,kWh,,26.666666666666668,15.666666666666666,50.4,,11.2,0.0,30.076,0.0,,1,9,2020
Electric usage,2020-09-01 14:22:30,2020-09-01 14:15:00,2020-09-01 14:29:00,0.05,kWh,,26.666666666666668,15.444444444444445,49.6,,11.8,0.0,30.073999999999998,0.0,,1,9,2020
Electric usage,2020-09-01 14:37:30,2020-09-01 14:30:00,2020-09-01 14:44:00,0.07,kWh,,26.666666666666668,15.222222222222221,48.8,,12.4,0.0,30.072,0.0,,1,9,2020
Electric usage,2020-09-01 14:52:30,2020-09-01 14:45:00,2020-09-01 14:59:00,0.1,kWh,,26.555555555555557,15.11111111111111,48.8,,12.2,0.0,30.066,0.0,,1,9,2020
Electric usage,2020-09-01 15:07:30,2020-09-01 15:00:00,2020-09-01 15:14:00,0.07,kWh,,26.444444444444446,15.222222222222221,49.6,,11.4,0.0,30.062,0.0,,1,9,2020
Electric usage,2020-09-01 15:22:30,2020-09-01 15:15:00,2020-09-01 15:29:00,0.04,kWh,,26.333333333333332,15.333333333333334,50.4,,10.6,0.0,30.058,0.0,,1,9,2020
Electric usage,2020-09-01 15:37:30,2020-09-01 15:30:00,2020-09-01 15:44:00,0.04,kWh,,26.22222222222222,15.444444444444445,51.2,,9.8,0.0,30.054000000000002,0.0,,1,9,2020
Electric usage,2020-09-01 15:52:30,2020-09-01 15:45:00,2020-09-01 15:59:00,0.04,kWh,,26.11111111111111,15.555555555555555,52.0,,9.2,0.0,30.052,0.0,,1,9,2020
Electric usage,2020-09-01 16:07:30,2020-09-01 16:00:00,2020-09-01 16:14:00,0.07,kWh,,26.11111111111111,15.555555555555555,52.0,,9.4,0.0,30.054,0.0,,1,9,2020
Electric usage,2020-09-01 16:22:30,2020-09-01 16:15:00,2020-09-01 16:29:00,0.07,kWh,,26.11111111111111,15.555555555555555,52.0,,9.6,0.0,30.056,0.0,,1,9,2020
Electric usage,2020-09-01 16:37:30,2020-09-01 16:30:00,2020-09-01 16:44:00,0.04,kWh,,26.11111111111111,15.555555555555555,52.0,,9.8,0.0,30.058,0.0,,1,9,2020
Electric usage,2020-09-01 16:52:30,2020-09-01 16:45:00,2020-09-01 16:59:00,0.12,kWh,,26.0,15.555555555555555,52.4,,10.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 17:07:30,2020-09-01 17:00:00,2020-09-01 17:14:00,0.06,kWh,,25.88888888888889,15.555555555555555,52.8,,10.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 17:22:30,2020-09-01 17:15:00,2020-09-01 17:29:00,0.03,kWh,,25.777777777777782,15.555555555555555,53.2,,10.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 17:37:30,2020-09-01 17:30:00,2020-09-01 17:44:00,0.04,kWh,,25.66666666666667,15.555555555555555,53.6,,10.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 17:52:30,2020-09-01 17:45:00,2020-09-01 17:59:00,0.03,kWh,,25.333333333333336,15.777777777777779,55.6,,11.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 18:07:30,2020-09-01 18:00:00,2020-09-01 18:14:00,0.06,kWh,,25.111111111111114,16.0,57.2,,12.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 18:22:30,2020-09-01 18:15:00,2020-09-01 18:29:00,0.07,kWh,,24.88888888888889,16.22222222222222,58.8,,13.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 18:37:30,2020-09-01 18:30:00,2020-09-01 18:44:00,0.18,kWh,,24.666666666666668,16.444444444444446,60.4,,14.0,0.0,30.06,0.0,,1,9,2020
Electric usage,2020-09-01 18:52:30,2020-09-01 18:45:00,2020-09-01 18:59:00,0.04,kWh,,24.22222222222222,16.88888888888889,63.8,,14.8,0.0,30.061999999999998,0.0,,1,9,2020
Electric usage,2020-09-01 19:07:30,2020-09-01 19:00:00,2020-09-01 19:14:00,0.04,kWh,,23.999999999999996,17.11111111111111,65.6,,14.6,0.0,30.064,0.0,,1,9,2020
Electric usage,2020-09-01 19:22:30,2020-09-01 19:15:00,2020-09-01 19:29:00,0.04,kWh,,23.777777777777775,17.333333333333336,67.4,,14.4,0.0,30.066,0.0,,1,9,2020
Electric usage,2020-09-01 19:37:30,2020-09-01 19:30:00,2020-09-01 19:44:00,0.1,kWh,,23.55555555555555,17.555555555555557,69.2,,14.2,0.0,30.068,0.0,,1,9,2020
Electric usage,2020-09-01 19:52:30,2020-09-01 19:45:00,2020-09-01 19:59:00,0.1,kWh,,23.222222222222218,17.77777777777778,71.4,,13.8,0.0,30.072,0.0,,1,9,2020
Electric usage,2020-09-01 20:07:30,2020-09-01 20:00:00,2020-09-01 20:14:00,0.08,kWh,,23.111111111111107,17.77777777777778,71.8,,13.6,0.0,30.073999999999998,0.0,,1,9,2020
Electric usage,2020-09-01 20:22:30,2020-09-01 20:15:00,2020-09-01 20:29:00,0.07,kWh,,23.0,17.77777777777778,72.2,,13.4,0.0,30.076,0.0,,1,9,2020
Electric usage,2020-09-01 20:37:30,2020-09-01 20:30:00,2020-09-01 20:44:00,0.04,kWh,,22.88888888888889,17.77777777777778,72.6,,13.2,0.0,30.078,0.0,,1,9,2020
Electric usage,2020-09-01 20:52:30,2020-09-01 20:45:00,2020-09-01 20:59:00,0.04,kWh,,23.222222222222218,18.33333333333333,73.6,,12.4,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 21:07:30,2020-09-01 21:00:00,2020-09-01 21:14:00,0.07,kWh,,23.111111111111107,18.33333333333333,74.2,,11.8,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 21:22:30,2020-09-01 21:15:00,2020-09-01 21:29:00,0.14,kWh,,23.0,18.33333333333333,74.8,,11.2,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 21:37:30,2020-09-01 21:30:00,2020-09-01 21:44:00,0.07,kWh,,22.88888888888889,18.33333333333333,75.4,,10.6,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 21:52:30,2020-09-01 21:45:00,2020-09-01 21:59:00,0.07,kWh,,22.77777777777778,18.33333333333333,76.0,,11.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 22:07:30,2020-09-01 22:00:00,2020-09-01 22:14:00,0.07,kWh,,22.77777777777778,18.33333333333333,76.0,,12.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 22:22:30,2020-09-01 22:15:00,2020-09-01 22:29:00,0.07,kWh,,22.77777777777778,18.33333333333333,76.0,,13.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 22:37:30,2020-09-01 22:30:00,2020-09-01 22:44:00,0.06,kWh,,22.77777777777778,18.33333333333333,76.0,,13.0,0.0,30.08,0.0,,1,9,2020
Electric usage,2020-09-01 22:52:30,2020-09-01 22:45:00,2020-09-01 22:59:00,0.03,kWh,,22.666666666666668,18.222222222222218,76.4,,12.8,0.0,30.073999999999998,0.0,,1,9,2020
Electric usage,2020-09-01 23:07:30,2020-09-01 23:00:00,2020-09-01 23:14:00,0.03,kWh,,22.555555555555557,18.111111111111107,76.8,,12.6,0.0,30.067999999999998,0.0,,1,9,2020
Electric usage,2020-09-01 23:22:30,2020-09-01 23:15:00,2020-09-01 23:29:00,0.04,kWh,,22.444444444444443,18.0,77.2,,12.4,0.0,30.062,0.0,,1,9,2020
Electric usage,2020-09-01 23:37:30,2020-09-01 23:30:00,2020-09-01 23:44:00,0.05,kWh,,22.333333333333332,17.88888888888889,77.6,,12.2,0.0,30.056,0.0,,1,9,2020
Electric usage,2020-09-01 23:52:30,2020-09-01 23:45:00,2020-09-01 23:59:00,0.07,kWh,,22.22222222222222,18.33333333333333,78.0,,9.6,0.0,30.05,0.0,,1,9,2020
Electric usage,2020-09-02 00:07:30,2020-09-02 00:00:00,2020-09-02 00:14:00,0.04,kWh,,22.22222222222222,18.33333333333333,78.0,,9.2,0.0,30.05,0.0,,2,9,2020
Electric usage,2020-09-02 00:22:30,2020-09-02 00:15:00,2020-09-02 00:29:00,0.03,kWh,,22.22222222222222,18.33333333333333,78.0,,8.8,0.0,30.05,0.0,,2,9,2020
Electric usage,2020-09-02 00:37:30,2020-09-02 00:30:00,2020-09-02 00:44:00,0.03,kWh,,22.22222222222222,18.33333333333333,78.0,,8.4,0.0,30.05,0.0,,2,9,2020
Electric usage,2020-09-02 00:52:30,2020-09-02 00:45:00,2020-09-02 00:59:00,0.03,kWh,,22.11111111111111,18.33333333333333,78.6,,9.6,0.0,30.046,0.0,,2,9,2020
Electric usage,2020-09-02 01:07:30,2020-09-02 01:00:00,2020-09-02 01:14:00,0.07,kWh,,22.0,18.33333333333333,79.2,,9.2,0.0,30.042,0.0,,2,9,2020
Electric usage,2020-09-02 01:22:30,2020-09-02 01:15:00,2020-09-02 01:29:00,0.06,kWh,,21.88888888888889,18.33333333333333,79.8,,8.8,0.0,30.038,0.0,,2,9,2020
Electric usage,2020-09-02 01:37:30,2020-09-02 01:30:00,2020-09-02 01:44:00,0.03,kWh,,21.77777777777778,18.33333333333333,80.4,,8.4,0.0,30.034000000000002,0.0,,2,9,2020
Electric usage,2020-09-02 01:52:30,2020-09-02 01:45:00,2020-09-02 01:59:00,0.03,kWh,,21.666666666666668,18.33333333333333,81.0,,8.0,0.0,30.0275,0.0,,2,9,2020
Electric usage,2020-09-02 02:07:30,2020-09-02 02:00:00,2020-09-02 02:14:00,0.03,kWh,,21.666666666666668,18.33333333333333,81.0,,8.0,0.0,30.025,0.0,,2,9,2020
Electric usage,2020-09-02 02:22:30,2020-09-02 02:15:00,2020-09-02 02:29:00,0.04,kWh,,21.666666666666668,18.33333333333333,81.0,,8.0,0.0,30.0225,0.0,,2,9,2020
Electric usage,2020-09-02 02:37:30,2020-09-02 02:30:00,2020-09-02 02:44:00,0.07,kWh,,21.666666666666668,18.33333333333333,81.0,,7.5,0.0,30.015,0.0,,2,9,2020
Electric usage,2020-09-02 02:52:30,2020-09-02 02:45:00,2020-09-02 02:59:00,0.04,kWh,,21.666666666666668,18.611111111111107,82.5,,7.5,0.0,30.005000000000003,0.0,,2,9,2020
Electric usage,2020-09-02 03:07:30,2020-09-02 03:00:00,2020-09-02 03:14:00,0.03,kWh,,21.666666666666668,18.88888888888889,84.0,,7.666666666666667,0.0,29.996666666666666,0.0,,2,9,2020
Electric usage,2020-09-02 03:22:30,2020-09-02 03:15:00,2020-09-02 03:29:00,0.03,kWh,,21.666666666666668,18.88888888888889,84.0,,7.333333333333333,0.0,29.993333333333332,0.0,,2,9,2020
Electric usage,2020-09-02 03:37:30,2020-09-02 03:30:00,2020-09-02 03:44:00,0.03,kWh,,21.38888888888889,18.88888888888889,85.5,,6.5,0.0,29.985,0.0,,2,9,2020
Electric usage,2020-09-02 03:52:30,2020-09-02 03:45:00,2020-09-02 03:59:00,0.06,kWh,,21.11111111111111,19.02777777777778,87.75,,6.25,0.0,29.9775,0.0,,2,9,2020
Electric usage,2020-09-02 04:07:30,2020-09-02 04:00:00,2020-09-02 04:14:00,0.06,kWh,,21.11111111111111,19.166666666666664,88.5,,6.5,0.0,29.975,0.0,,2,9,2020
Electric usage,2020-09-02 04:22:30,2020-09-02 04:15:00,2020-09-02 04:29:00,0.03,kWh,,21.11111111111111,19.305555555555554,89.25,,6.75,0.0,29.9725,0.0,,2,9,2020
Electric usage,2020-09-02 04:37:30,2020-09-02 04:30:00,2020-09-02 04:44:00,0.03,kWh,,21.38888888888889,19.444444444444443,88.5,,7.0,0.0,29.97,0.0,,2,9,2020
Electric usage,2020-09-02 04:52:30,2020-09-02 04:45:00,2020-09-02 04:59:00,0.03,kWh,,21.666666666666668,19.444444444444443,87.0,,6.8,0.0,29.968,0.0,,2,9,2020
Electric usage,2020-09-02 05:07:30,2020-09-02 05:00:00,2020-09-02 05:14:00,0.03,kWh,,21.666666666666668,19.444444444444443,87.0,,6.6,0.0,29.966,0.0,,2,9,2020
Electric usage,2020-09-02 05:22:30,2020-09-02 05:15:00,2020-09-02 05:29:00,0.07,kWh,,21.666666666666668,19.444444444444443,87.0,,6.4,0.0,29.964,0.0,,2,9,2020
Electric usage,2020-09-02 05:37:30,2020-09-02 05:30:00,2020-09-02 05:44:00,0.06,kWh,,21.666666666666668,19.444444444444443,87.0,,6.2,0.0,29.962,0.0,,2,9,2020
Electric usage,2020-09-02 05:52:30,2020-09-02 05:45:00,2020-09-02 05:59:00,0.09,kWh,,21.666666666666668,19.444444444444443,87.0,,6.5,0.0,29.9575,0.0,,2,9,2020
Electric usage,2020-09-02 06:07:30,2020-09-02 06:00:00,2020-09-02 06:14:00,0.04,kWh,,21.666666666666668,19.444444444444443,87.0,,7.0,0.0,29.955,0.0,,2,9,2020
Electric usage,2020-09-02 06:22:30,2020-09-02 06:15:00,2020-09-02 06:29:00,0.07,kWh,,21.666666666666668,19.444444444444443,87.0,,7.5,0.0,29.9525,0.0,,2,9,2020
Electric usage,2020-09-02 06:37:30,2020-09-02 06:30:00,2020-09-02 06:44:00,0.06,kWh,,21.666666666666668,19.444444444444443,87.0,,8.0,0.0,29.95,0.0,,2,9,2020
Electric usage,2020-09-02 06:52:30,2020-09-02 06:45:00,2020-09-02 06:59:00,0.04,kWh,,21.666666666666668,19.444444444444443,87.0,,8.0,0.0,29.95,0.0,,2,9,2020
Electric usage,2020-09-02 07:07:30,2020-09-02 07:00:00,2020-09-02 07:14:00,0.04,kWh,,21.666666666666668,19.583333333333332,87.75,,7.75,0.0,29.95,0.0,,2,9,2020
Electric usage,2020-09-02 07:22:30,2020-09-02 07:15:00,2020-09-02 07:29:00,0.08,kWh,,21.666666666666668,19.72222222222222,88.5,,7.5,0.0,29.95,0.0,,2,9,2020
Electric usage,2020-09-02 07:37:30,2020-09-02 07:30:00,2020-09-02 07:44:00,0.07,kWh,,21.666666666666668,19.86111111111111,89.25,,7.25,0.0,29.95,0.0,,2,9,2020
Electric usage,2020-09-02 07:52:30,2020-09-02 07:45:00,2020-09-02 07:59:00,0.04,kWh,,21.85185185185185,20.0,89.0,,7.0,0.0,29.936666666666667,0.0,,2,9,2020
Electric usage,2020-09-02 08:07:30,2020-09-02 08:00:00,2020-09-02 08:14:00,0.04,kWh,,22.037037037037038,20.0,88.0,,7.0,0.0,29.933333333333334,0.0,,2,9,2020
Electric usage,2020-09-02 08:22:30,2020-09-02 08:15:00,2020-09-02 08:29:00,0.04,kWh,,22.40740740740741,20.37037037037037,88.0,,7.333333333333333,0.0,29.926666666666666,0.0,,2,9,2020
Electric usage,2020-09-02 08:37:30,2020-09-02 08:30:00,2020-09-02 08:44:00,0.04,kWh,,22.59259259259259,20.74074074074074,89.0,,7.666666666666667,0.0,29.923333333333336,0.0,,2,9,2020
Electric usage,2020-09-02 08:52:30,2020-09-02 08:45:00,2020-09-02 08:59:00,0.07,kWh,,22.962962962962962,21.11111111111111,89.0,,8.0,0.0,29.916666666666668,0.0,,2,9,2020
Electric usage,2020-09-02 09:07:30,2020-09-02 09:00:00,2020-09-02 09:14:00,0.07,kWh,,23.148148148148145,21.11111111111111,88.0,,8.0,0.0,29.913333333333334,0.0,,2,9,2020
Electric usage,2020-09-02 09:22:30,2020-09-02 09:15:00,2020-09-02 09:29:00,0.04,kWh,,23.33333333333333,21.296296296296298,88.33333333333333,,8.0,0.0,29.91,0.0,,2,9,2020
Electric usage,2020-09-02 09:37:30,2020-09-02 09:30:00,2020-09-02 09:44:00,0.04,kWh,,23.33333333333333,21.48148148148148,89.66666666666667,,8.0,0.0,29.91,0.0,,2,9,2020
Electric usage,2020-09-02 09:52:30,2020-09-02 09:45:00,2020-09-02 09:59:00,0.04,kWh,,23.518518518518515,21.666666666666668,89.66666666666667,,7.333333333333333,0.0,29.91,0.0,,2,9,2020
Electric usage,2020-09-02 10:07:30,2020-09-02 10:00:00,2020-09-02 10:14:00,0.08,kWh,,23.703703703703702,21.666666666666668,88.33333333333333,,6.666666666666667,0.0,29.91,0.0,,2,9,2020
Electric usage,2020-09-02 10:22:30,2020-09-02 10:15:00,2020-09-02 10:29:00,0.1,kWh,,24.074074074074073,21.85185185185185,87.0,,7.0,0.0,29.906666666666666,0.0,,2,9,2020
Electric usage,2020-09-02 10:37:30,2020-09-02 10:30:00,2020-09-02 10:44:00,0.07,kWh,,24.25925925925926,22.037037037037038,87.0,,8.0,0.0,29.903333333333332,0.0,,2,9,2020
